scenario,region,LandLeaf,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100,Units
"BASE,date=2024-31-3T14:15:48-07:00",USA,OilCrop_MissouriR_IRR_lo,2.89E-04,1.73E-04,1.73E-04,1.73E-04,1.73E-04,1.73E-04,-1.95E-04,-1.95E-04,-1.95E-04,-1.95E-04,-1.95E-04,-3.17E-05,-3.17E-05,-3.17E-05,-3.17E-05,-3.17E-05,-1.97E-05,-1.97E-05,-1.97E-05,-1.97E-05,-1.97E-05,-1.48E-05,-1.48E-05,-1.48E-05,-1.48E-05,-1.48E-05,-3.61E-06,-3.61E-06,-3.61E-06,-3.61E-06,-3.61E-06,-3.10E-06,-3.10E-06,-3.10E-06,-3.10E-06,-3.10E-06,1.22E-06,1.22E-06,1.22E-06,1.22E-06,1.22E-06,-7.99E-06,-7.99E-06,-7.99E-06,-7.99E-06,-7.99E-06,-3.06E-06,-3.06E-06,-3.06E-06,-3.06E-06,-3.06E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MtC/yr
"BASE,date=2024-31-3T14:15:48-07:00",USA,OilCrop_MissouriR_RFD_hi,0.00941392,0.00563643,0.00563643,0.00563643,0.00563643,0.00563643,-0.0107064,-0.0107064,-0.0107064,-0.0107064,-0.0107064,-0.00326122,-0.00326122,-0.00326122,-0.00326122,-0.00326122,-0.003016,-0.003016,-0.003016,-0.003016,-0.003016,-0.00242297,-0.00242297,-0.00242297,-0.00242297,-0.00242297,-0.00156153,-0.00156153,-0.00156153,-0.00156153,-0.00156153,-0.00130394,-0.00130394,-0.00130394,-0.00130394,-0.00130394,-7.21E-04,-7.21E-04,-7.21E-04,-7.21E-04,-7.21E-04,-0.00211474,-0.00211474,-0.00211474,-0.00211474,-0.00211474,-0.00182314,-0.00182314,-0.00182314,-0.00182314,-0.00182314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MtC/yr
"BASE,date=2024-31-3T14:15:48-07:00",USA,OilCrop_MissouriR_RFD_lo,0.00941392,0.00563643,0.00563643,0.00563643,0.00563643,0.00563643,-0.0063204,-0.0063204,-0.0063204,-0.0063204,-0.0063204,-6.16E-04,-6.16E-04,-6.16E-04,-6.16E-04,-6.16E-04,-7.27E-04,-7.27E-04,-7.27E-04,-7.27E-04,-7.27E-04,-3.05E-04,-3.05E-04,-3.05E-04,-3.05E-04,-3.05E-04,-1.94E-04,-1.94E-04,-1.94E-04,-1.94E-04,-1.94E-04,6.93E-05,6.93E-05,6.93E-05,6.93E-05,6.93E-05,-3.74E-05,-3.74E-05,-3.74E-05,-3.74E-05,-3.74E-05,-3.47E-04,-3.47E-04,-3.47E-04,-3.47E-04,-3.47E-04,-1.91E-04,-1.91E-04,-1.91E-04,-1.91E-04,-1.91E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MtC/yr
"BASE,date=2024-31-3T14:15:48-07:00",USA,OtherArableLand_MissouriR,1.17972,1.27523,1.27523,1.27523,1.27523,1.27523,0.0879256,0.0879256,0.0879256,0.0879256,0.0879256,0.0698088,0.0698088,0.0698088,0.0698088,0.0698088,0.0600822,0.0600822,0.0600822,0.0600822,0.0600822,0.0715066,0.0715066,0.0715066,0.0715066,0.0715066,0.0540579,0.0540579,0.0540579,0.0540579,0.0540579,0.04753,0.04753,0.04753,0.04753,0.04753,0.0358137,0.0358137,0.0358137,0.0358137,0.0358137,0.0540179,0.0540179,0.0540179,0.0540179,0.0540179,0.0480101,0.0480101,0.0480101,0.0480101,0.0480101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MtC/yr
"BASE,date=2024-31-3T14:15:48-07:00",USA,OtherGrain_MissouriR_IRR_hi,0.00513525,-0.00333131,-0.00333131,-0.00333131,-0.00333131,-0.00333131,-3.91E-05,-3.91E-05,-3.91E-05,-3.91E-05,-3.91E-05,-2.98E-04,-2.98E-04,-2.98E-04,-2.98E-04,-2.98E-04,-2.96E-04,-2.96E-04,-2.96E-04,-2.96E-04,-2.96E-04,-7.72E-04,-7.72E-04,-7.72E-04,-7.72E-04,-7.72E-04,-5.05E-04,-5.05E-04,-5.05E-04,-5.05E-04,-5.05E-04,-3.44E-04,-3.44E-04,-3.44E-04,-3.44E-04,-3.44E-04,-2.81E-04,-2.81E-04,-2.81E-04,-2.81E-04,-2.81E-04,-7.02E-04,-7.02E-04,-7.02E-04,-7.02E-04,-7.02E-04,-6.19E-04,-6.19E-04,-6.19E-04,-6.19E-04,-6.19E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MtC/yr
"BASE,date=2024-31-3T14:15:48-07:00",USA,OtherGrain_MissouriR_IRR_lo,0.00513525,-0.00333131,-0.00333131,-0.00333131,-0.00333131,-0.00333131,-2.44E-04,-2.44E-04,-2.44E-04,-2.44E-04,-2.44E-04,-1.00E-06,-1.00E-06,-1.00E-06,-1.00E-06,-1.00E-06,-4.35E-05,-4.35E-05,-4.35E-05,-4.35E-05,-4.35E-05,-1.41E-04,-1.41E-04,-1.41E-04,-1.41E-04,-1.41E-04,-1.74E-04,-1.74E-04,-1.74E-04,-1.74E-04,-1.74E-04,-1.33E-04,-1.33E-04,-1.33E-04,-1.33E-04,-1.33E-04,-1.74E-05,-1.74E-05,-1.74E-05,-1.74E-05,-1.74E-05,-1.52E-04,-1.52E-04,-1.52E-04,-1.52E-04,-1.52E-04,-2.24E-04,-2.24E-04,-2.24E-04,-2.24E-04,-2.24E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MtC/yr
"BASE,date=2024-31-3T14:15:48-07:00",USA,OtherGrain_MissouriR_RFD_hi,0.0387911,-0.0251643,-0.0251643,-0.0251643,-0.0251643,-0.0251643,-0.00181734,-0.00181734,-0.00181734,-0.00181734,-0.00181734,-0.00437533,-0.00437533,-0.00437533,-0.00437533,-0.00437533,-0.00427898,-0.00427898,-0.00427898,-0.00427898,-0.00427898,-0.00681734,-0.00681734,-0.00681734,-0.00681734,-0.00681734,-0.00496372,-0.00496372,-0.00496372,-0.00496372,-0.00496372,-0.00408514,-0.00408514,-0.00408514,-0.00408514,-0.00408514,-0.00305219,-0.00305219,-0.00305219,-0.00305219,-0.00305219,-0.00573142,-0.00573142,-0.00573142,-0.00573142,-0.00573142,-0.00510958,-0.00510958,-0.00510958,-0.00510958,-0.00510958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MtC/yr
"BASE,date=2024-31-3T14:15:48-07:00",USA,OtherGrain_MissouriR_RFD_lo,0.0387911,-0.0251643,-0.0251643,-0.0251643,-0.0251643,-0.0251643,-0.00232812,-0.00232812,-0.00232812,-0.00232812,-0.00232812,-6.07E-04,-6.07E-04,-6.07E-04,-6.07E-04,-6.07E-04,-5.23E-04,-5.23E-04,-5.23E-04,-5.23E-04,-5.23E-04,-0.00173875,-0.00173875,-0.00173875,-0.00173875,-0.00173875,-0.00136106,-0.00136106,-0.00136106,-0.00136106,-0.00136106,-3.74E-04,-3.74E-04,-3.74E-04,-3.74E-04,-3.74E-04,-8.08E-04,-8.08E-04,-8.08E-04,-8.08E-04,-8.08E-04,-0.00107854,-0.00107854,-0.00107854,-0.00107854,-0.00107854,-0.00167033,-0.00167033,-0.00167033,-0.00167033,-0.00167033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MtC/yr
"BASE,date=2024-31-3T14:15:48-07:00",USA,Pasture_MissouriR,-0.178704,-0.200095,-0.20933,-0.212543,-0.212932,-0.212127,-0.199711,-0.175715,-0.149817,-0.126175,-0.106213,-0.0900831,-0.0773962,-0.067593,-0.0601085,-0.054442,-0.0502087,-0.0470764,-0.0447581,-0.0430418,-0.041771,-0.0406535,-0.0395984,-0.038692,-0.0379522,-0.0373665,-0.0368749,-0.0364516,-0.0361056,-0.0358314,-0.0356186,-0.03521,-0.0345877,-0.0339512,-0.0333835,-0.0329101,-0.0324578,-0.0320133,-0.0316239,-0.0313024,-0.0310462,-0.0308977,-0.0308483,-0.030845,-0.0308608,-0.0308826,-0.0307872,-0.0305686,-0.0303256,-0.030101,-0.0299101,-0.0277905,-0.0236789,-0.0192382,-0.0151831,-0.0117589,-0.00899161,-0.00681505,-0.00513317,-0.0038491,-0.00287693,-0.00214524,-0.0015969,-0.00118721,-8.82E-04,-6.55E-04,-4.86E-04,-3.60E-04,-2.67E-04,-1.98E-04,-1.47E-04,-1.09E-04,-8.05E-05,-5.97E-05,-4.42E-05,-3.28E-05,-2.43E-05,-1.80E-05,-1.33E-05,-9.87E-06,-7.31E-06,-5.42E-06,-4.01E-06,-2.97E-06,-2.20E-06,-1.63E-06,-1.21E-06,-8.95E-07,-6.63E-07,-4.91E-07,-3.64E-07,MtC/yr
"BASE,date=2024-31-3T14:15:48-07:00",USA,ProtectedGrassland_MissouriR,-0.218801,-0.199573,-0.191509,-0.188928,-0.188877,-0.189861,-0.177886,-0.152215,-0.123978,-0.0980001,-0.075978,-0.0581396,-0.0440882,-0.0332197,-0.0249162,-0.0186265,-0.0138912,-0.0103415,-0.00768896,-0.00571137,-0.00423946,-0.00314527,-0.00233259,-0.00172941,-0.00128194,-9.50E-04,-7.04E-04,-5.22E-04,-3.87E-04,-2.86E-04,-2.12E-04,-1.57E-04,-1.16E-04,-8.63E-05,-6.39E-05,-4.74E-05,-3.51E-05,-2.60E-05,-1.93E-05,-1.43E-05,-1.06E-05,-7.83E-06,-5.80E-06,-4.30E-06,-3.18E-06,-2.36E-06,-1.75E-06,-1.29E-06,-9.59E-07,-7.10E-07,-5.26E-07,-3.90E-07,-2.89E-07,-2.14E-07,-1.58E-07,-1.17E-07,-8.70E-08,-6.44E-08,-4.77E-08,-3.54E-08,-2.62E-08,-1.94E-08,-1.44E-08,-1.07E-08,-7.89E-09,-5.84E-09,-4.33E-09,-3.21E-09,-2.38E-09,-1.76E-09,-1.30E-09,-9.66E-10,-7.16E-10,-5.30E-10,-3.93E-10,-2.91E-10,-2.16E-10,-1.60E-10,-1.18E-10,-8.76E-11,-6.49E-11,-4.81E-11,-3.56E-11,-2.64E-11,-1.96E-11,-1.45E-11,-1.07E-11,-7.95E-12,-5.89E-12,-4.36E-12,-3.23E-12,MtC/yr
"BASE,date=2024-31-3T14:15:48-07:00",USA,ProtectedShrubland_MissouriR,-0.00474919,-0.00480438,-0.00483458,-0.00484399,-0.00483624,-0.00481444,-0.00476994,-0.00469652,-0.00459989,-0.00448491,-0.00435574,-0.0042159,-0.00406835,-0.00391562,-0.00375979,-0.00360263,-0.00344558,-0.00328983,-0.00313636,-0.00298595,-0.00283921,-0.00269663,-0.00255857,-0.00242528,-0.00229696,-0.0021737,-0.00205557,-0.00194256,-0.00183463,-0.00173172,-0.00163372,-0.00154052,-0.001452,-0.00136799,-0.00128835,-0.00121291,-0.00114152,-0.001074,-0.00101018,-9.50E-04,-8.93E-04,-8.39E-04,-7.89E-04,-7.41E-04,-6.96E-04,-6.54E-04,-6.14E-04,-5.76E-04,-5.41E-04,-5.08E-04,-4.77E-04,-4.47E-04,-4.20E-04,-3.94E-04,-3.69E-04,-3.46E-04,-3.25E-04,-3.05E-04,-2.86E-04,-2.68E-04,-2.51E-04,-2.36E-04,-2.21E-04,-2.07E-04,-1.94E-04,-1.82E-04,-1.71E-04,-1.60E-04,-1.50E-04,-1.41E-04,-1.32E-04,-1.24E-04,-1.16E-04,-1.08E-04,-1.02E-04,-9.53E-05,-8.93E-05,-8.37E-05,-7.84E-05,-7.35E-05,-6.89E-05,-6.45E-05,-6.05E-05,-5.67E-05,-5.31E-05,-4.98E-05,-4.66E-05,-4.37E-05,-4.09E-05,-3.84E-05,-3.59E-05,MtC/yr
"BASE,date=2024-31-3T14:15:48-07:00",USA,ProtectedUnmanagedForest_MissouriR,-0.12393,-0.126604,-0.136164,-0.14317,-0.147996,-0.150971,-0.162494,-0.16264,-0.161691,-0.159834,-0.15723,-0.154019,-0.150324,-0.146247,-0.141878,-0.137295,-0.132563,-0.127737,-0.122865,-0.117987,-0.113135,-0.108338,-0.103617,-0.0989915,-0.0944762,-0.0900825,-0.0858193,-0.0816933,-0.077709,-0.0738693,-0.0701757,-0.0666284,-0.0632267,-0.0599689,-0.056853,-0.0538759,-0.0510344,-0.048325,-0.0457436,-0.0432862,-0.0409486,-0.0387264,-0.0366153,-0.0346108,-0.0327085,-0.0309043,-0.0291937,-0.0275727,-0.0260371,-0.024583,-0.0232066,-0.0219041,-0.0206719,-0.0195066,-0.0184047,-0.0173632,-0.0163789,-0.0154489,-0.0145703,-0.0137406,-0.012957,-0.0122172,-0.0115188,-0.0108596,-0.0102374,-0.00965037,-0.00909647,-0.0085739,-0.00808096,-0.00761601,-0.00717749,-0.00676395,-0.00637398,-0.00600628,-0.0056596,-0.00533276,-0.00502464,-0.00473419,-0.00446041,-0.00420235,-0.00395913,-0.00372991,-0.00351388,-0.0033103,-0.00311846,-0.00293768,-0.00276734,-0.00260683,-0.0024556,-0.00231311,-0.00217885,MtC/yr
"BASE,date=2024-31-3T14:15:48-07:00",USA,ProtectedUnmanagedPasture_MissouriR,-0.221697,-0.219768,-0.206673,-0.190569,-0.175124,-0.161754,-0.1431,-0.118782,-0.0950047,-0.0742277,-0.0571002,-0.0434594,-0.0328314,-0.024671,-0.0184682,-0.0137867,-0.0102711,-0.00764069,-0.00567774,-0.00421571,-0.0031283,-0.00232038,-0.00172055,-0.00127548,-9.45E-04,-7.01E-04,-5.19E-04,-3.85E-04,-2.85E-04,-2.11E-04,-1.56E-04,-1.16E-04,-8.59E-05,-6.36E-05,-4.71E-05,-3.49E-05,-2.59E-05,-1.92E-05,-1.42E-05,-1.05E-05,-7.79E-06,-5.77E-06,-4.28E-06,-3.17E-06,-2.35E-06,-1.74E-06,-1.29E-06,-9.54E-07,-7.07E-07,-5.24E-07,-3.88E-07,-2.87E-07,-2.13E-07,-1.58E-07,-1.17E-07,-8.66E-08,-6.41E-08,-4.75E-08,-3.52E-08,-2.61E-08,-1.93E-08,-1.43E-08,-1.06E-08,-7.85E-09,-5.82E-09,-4.31E-09,-3.19E-09,-2.36E-09,-1.75E-09,-1.30E-09,-9.62E-10,-7.12E-10,-5.28E-10,-3.91E-10,-2.90E-10,-2.15E-10,-1.59E-10,-1.18E-10,-8.72E-11,-6.46E-11,-4.79E-11,-3.55E-11,-2.63E-11,-1.95E-11,-1.44E-11,-1.07E-11,-7.91E-12,-5.86E-12,-4.34E-12,-3.22E-12,-2.38E-12,MtC/yr
"BASE,date=2024-31-3T14:15:48-07:00",USA,Rapeseed_MissouriR_IRR_hi,-7.10E-05,-1.39E-04,-1.39E-04,-1.39E-04,-1.39E-04,-1.39E-04,-4.36E-05,-4.36E-05,-4.36E-05,-4.36E-05,-4.36E-05,-1.98E-05,-1.98E-05,-1.98E-05,-1.98E-05,-1.98E-05,-1.82E-05,-1.82E-05,-1.82E-05,-1.82E-05,-1.82E-05,-1.98E-05,-1.98E-05,-1.98E-05,-1.98E-05,-1.98E-05,-1.66E-05,-1.66E-05,-1.66E-05,-1.66E-05,-1.66E-05,-1.80E-05,-1.80E-05,-1.80E-05,-1.80E-05,-1.80E-05,-1.38E-05,-1.38E-05,-1.38E-05,-1.38E-05,-1.38E-05,-2.82E-05,-2.82E-05,-2.82E-05,-2.82E-05,-2.82E-05,-2.67E-05,-2.67E-05,-2.67E-05,-2.67E-05,-2.67E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MtC/yr
"BASE,date=2024-31-3T14:15:48-07:00",USA,Rapeseed_MissouriR_IRR_lo,-7.10E-05,-1.39E-04,-1.39E-04,-1.39E-04,-1.39E-04,-1.39E-04,-2.31E-05,-2.31E-05,-2.31E-05,-2.31E-05,-2.31E-05,-4.22E-06,-4.22E-06,-4.22E-06,-4.22E-06,-4.22E-06,-3.29E-06,-3.29E-06,-3.29E-06,-3.29E-06,-3.29E-06,-3.02E-06,-3.02E-06,-3.02E-06,-3.02E-06,-3.02E-06,-4.38E-06,-4.38E-06,-4.38E-06,-4.38E-06,-4.38E-06,-4.64E-06,-4.64E-06,-4.64E-06,-4.64E-06,-4.64E-06,-3.05E-06,-3.05E-06,-3.05E-06,-3.05E-06,-3.05E-06,-7.45E-06,-7.45E-06,-7.45E-06,-7.45E-06,-7.45E-06,-6.53E-06,-6.53E-06,-6.53E-06,-6.53E-06,-6.53E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MtC/yr
"BASE,date=2024-31-3T14:15:48-07:00",USA,Rapeseed_MissouriR_RFD_hi,-0.00214419,-0.00418776,-0.00418776,-0.00418776,-0.00418776,-0.00418776,-0.0013258,-0.0013258,-0.0013258,-0.0013258,-0.0013258,-6.08E-04,-6.08E-04,-6.08E-04,-6.08E-04,-6.08E-04,-5.60E-04,-5.60E-04,-5.60E-04,-5.60E-04,-5.60E-04,-6.10E-04,-6.10E-04,-6.10E-04,-6.10E-04,-6.10E-04,-5.14E-04,-5.14E-04,-5.14E-04,-5.14E-04,-5.14E-04,-5.54E-04,-5.54E-04,-5.54E-04,-5.54E-04,-5.54E-04,-4.28E-04,-4.28E-04,-4.28E-04,-4.28E-04,-4.28E-04,-8.64E-04,-8.64E-04,-8.64E-04,-8.64E-04,-8.64E-04,-8.24E-04,-8.24E-04,-8.24E-04,-8.24E-04,-8.24E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MtC/yr
"BASE,date=2024-31-3T14:15:48-07:00",USA,Rapeseed_MissouriR_RFD_lo,-0.00214419,-0.00418776,-0.00418776,-0.00418776,-0.00418776,-0.00418776,-7.00E-04,-7.00E-04,-7.00E-04,-7.00E-04,-7.00E-04,-1.30E-04,-1.30E-04,-1.30E-04,-1.30E-04,-1.30E-04,-1.02E-04,-1.02E-04,-1.02E-04,-1.02E-04,-1.02E-04,-9.31E-05,-9.31E-05,-9.31E-05,-9.31E-05,-9.31E-05,-1.34E-04,-1.34E-04,-1.34E-04,-1.34E-04,-1.34E-04,-1.42E-04,-1.42E-04,-1.42E-04,-1.42E-04,-1.42E-04,-9.35E-05,-9.35E-05,-9.35E-05,-9.35E-05,-9.35E-05,-2.26E-04,-2.26E-04,-2.26E-04,-2.26E-04,-2.26E-04,-1.99E-04,-1.99E-04,-1.99E-04,-1.99E-04,-1.99E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MtC/yr
"BASE,date=2024-31-3T14:15:48-07:00",USA,RootTuber_MissouriR_IRR_hi,2.91E-04,1.06E-05,1.06E-05,1.06E-05,1.06E-05,1.06E-05,-2.35E-04,-2.35E-04,-2.35E-04,-2.35E-04,-2.35E-04,-2.61E-04,-2.61E-04,-2.61E-04,-2.61E-04,-2.61E-04,-2.43E-04,-2.43E-04,-2.43E-04,-2.43E-04,-2.43E-04,-2.56E-04,-2.56E-04,-2.56E-04,-2.56E-04,-2.56E-04,-2.12E-04,-2.12E-04,-2.12E-04,-2.12E-04,-2.12E-04,-1.80E-04,-1.80E-04,-1.80E-04,-1.80E-04,-1.80E-04,-1.63E-04,-1.63E-04,-1.63E-04,-1.63E-04,-1.63E-04,-1.54E-04,-1.54E-04,-1.54E-04,-1.54E-04,-1.54E-04,-1.45E-04,-1.45E-04,-1.45E-04,-1.45E-04,-1.45E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MtC/yr
"BASE,date=2024-31-3T14:15:48-07:00",USA,RootTuber_MissouriR_IRR_lo,2.91E-04,1.06E-05,1.06E-05,1.06E-05,1.06E-05,1.06E-05,-1.09E-04,-1.09E-04,-1.09E-04,-1.09E-04,-1.09E-04,-7.70E-05,-7.70E-05,-7.70E-05,-7.70E-05,-7.70E-05,-6.51E-05,-6.51E-05,-6.51E-05,-6.51E-05,-6.51E-05,-5.73E-05,-5.73E-05,-5.73E-05,-5.73E-05,-5.73E-05,-4.90E-05,-4.90E-05,-4.90E-05,-4.90E-05,-4.90E-05,-4.08E-05,-4.08E-05,-4.08E-05,-4.08E-05,-4.08E-05,-3.67E-05,-3.67E-05,-3.67E-05,-3.67E-05,-3.67E-05,-1.28E-05,-1.28E-05,-1.28E-05,-1.28E-05,-1.28E-05,-9.32E-06,-9.32E-06,-9.32E-06,-9.32E-06,-9.32E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MtC/yr
"BASE,date=2024-31-3T14:15:48-07:00",USA,RootTuber_MissouriR_RFD_hi,4.18E-05,1.53E-06,1.53E-06,1.53E-06,1.53E-06,1.53E-06,-3.39E-05,-3.39E-05,-3.39E-05,-3.39E-05,-3.39E-05,-3.78E-05,-3.78E-05,-3.78E-05,-3.78E-05,-3.78E-05,-3.58E-05,-3.58E-05,-3.58E-05,-3.58E-05,-3.58E-05,-3.70E-05,-3.70E-05,-3.70E-05,-3.70E-05,-3.70E-05,-3.07E-05,-3.07E-05,-3.07E-05,-3.07E-05,-3.07E-05,-2.61E-05,-2.61E-05,-2.61E-05,-2.61E-05,-2.61E-05,-2.43E-05,-2.43E-05,-2.43E-05,-2.43E-05,-2.43E-05,-2.24E-05,-2.24E-05,-2.24E-05,-2.24E-05,-2.24E-05,-2.13E-05,-2.13E-05,-2.13E-05,-2.13E-05,-2.13E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MtC/yr
"BASE,date=2024-31-3T14:15:48-07:00",USA,RootTuber_MissouriR_RFD_lo,4.18E-05,1.53E-06,1.53E-06,1.53E-06,1.53E-06,1.53E-06,-1.57E-05,-1.57E-05,-1.57E-05,-1.57E-05,-1.57E-05,-1.11E-05,-1.11E-05,-1.11E-05,-1.11E-05,-1.11E-05,-9.49E-06,-9.49E-06,-9.49E-06,-9.49E-06,-9.49E-06,-8.27E-06,-8.27E-06,-8.27E-06,-8.27E-06,-8.27E-06,-7.06E-06,-7.06E-06,-7.06E-06,-7.06E-06,-7.06E-06,-5.88E-06,-5.88E-06,-5.88E-06,-5.88E-06,-5.88E-06,-5.36E-06,-5.36E-06,-5.36E-06,-5.36E-06,-5.36E-06,-1.86E-06,-1.86E-06,-1.86E-06,-1.86E-06,-1.86E-06,-1.38E-06,-1.38E-06,-1.38E-06,-1.38E-06,-1.38E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MtC/yr
"BASE,date=2024-31-3T14:15:48-07:00",USA,Shrubland_MissouriR,-0.0526978,-0.0533102,-0.0536452,-0.0537497,-0.0536637,-0.0534218,-0.0170455,-0.0161712,-0.0150344,-0.013691,-0.0121883,-0.0158919,-0.0141928,-0.0124378,-0.0106507,-0.00885104,-0.00984333,-0.00806817,-0.00632136,-0.00461152,-0.00294549,0.00470757,0.00627695,0.0077907,0.00924684,0.0106442,0.0049488,0.00622287,0.00743806,0.00859534,0.00969596,0.0082195,0.00921013,0.0101489,0.0110378,0.0118787,0.00732808,0.00807694,0.00878367,0.00945025,0.0100787,0.0201747,0.020735,0.0212627,0.0217594,0.0222268,0.0200887,0.0205016,0.0208897,0.0212543,0.0215968,-0.00473811,-0.00444008,-0.00416073,-0.0038989,-0.00365349,-0.00342349,-0.00320792,-0.0030059,-0.00281657,-0.00263913,-0.00247285,-0.00231703,-0.00217101,-0.00203417,-0.00190595,-0.00178579,-0.0016732,-0.0015677,-0.00146884,-0.00137621,-0.00128942,-0.00120809,-0.00113189,-0.00106049,-9.94E-04,-9.31E-04,-8.72E-04,-8.17E-04,-7.66E-04,-7.17E-04,-6.72E-04,-6.30E-04,-5.90E-04,-5.53E-04,-5.18E-04,-4.85E-04,-4.54E-04,-4.26E-04,-3.99E-04,-3.74E-04,MtC/yr
"BASE,date=2024-31-3T14:15:48-07:00",USA,Soybean_MissouriR_IRR_hi,-0.0118651,-0.0133908,-0.0133908,-0.0133908,-0.0133908,-0.0133908,-0.00423726,-0.00423726,-0.00423726,-0.00423726,-0.00423726,-0.00518958,-0.00518958,-0.00518958,-0.00518958,-0.00518958,-0.00284141,-0.00284141,-0.00284141,-0.00284141,-0.00284141,-2.90E-04,-2.90E-04,-2.90E-04,-2.90E-04,-2.90E-04,0.00143525,0.00143525,0.00143525,0.00143525,0.00143525,0.00193937,0.00193937,0.00193937,0.00193937,0.00193937,0.00353661,0.00353661,0.00353661,0.00353661,0.00353661,-0.00508259,-0.00508259,-0.00508259,-0.00508259,-0.00508259,-0.00408785,-0.00408785,-0.00408785,-0.00408785,-0.00408785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MtC/yr
"BASE,date=2024-31-3T14:15:48-07:00",USA,Soybean_MissouriR_IRR_lo,-0.0118651,-0.0133908,-0.0133908,-0.0133908,-0.0133908,-0.0133908,-0.00415974,-0.00415974,-0.00415974,-0.00415974,-0.00415974,-0.00338597,-0.00338597,-0.00338597,-0.00338597,-0.00338597,-0.00211117,-0.00211117,-0.00211117,-0.00211117,-0.00211117,-9.79E-04,-9.79E-04,-9.79E-04,-9.79E-04,-9.79E-04,-8.64E-04,-8.64E-04,-8.64E-04,-8.64E-04,-8.64E-04,-2.10E-04,-2.10E-04,-2.10E-04,-2.10E-04,-2.10E-04,7.86E-04,7.86E-04,7.86E-04,7.86E-04,7.86E-04,-0.00186262,-0.00186262,-0.00186262,-0.00186262,-0.00186262,-7.64E-04,-7.64E-04,-7.64E-04,-7.64E-04,-7.64E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MtC/yr
